Event	ID	Name			Wwise Object Path	Notes
	57082998	SFX_Traps_Mechanisms_Spikes_E			\Global_Game_Jam\SFX\SFX_Traps\SFX_Traps_Mechanisms\SFX_Traps_Mechanisms_Spikes_E	
	276062753	SFX_Traps_Mechanisms_Guillotine_E			\Global_Game_Jam\SFX\SFX_Traps\SFX_Traps_Mechanisms\SFX_Traps_Mechanisms_Guillotine_E	
	423994534	Player_Footsteps_E			\Global_Game_Jam\Player\Player_Footsteps\Player_Footsteps_E	
	924253443	SFX_Traps_Mechanisms_Flames_E			\Global_Game_Jam\SFX\SFX_Traps\SFX_Traps_Mechanisms\SFX_Traps_Mechanisms_Flames_E	
	991582462	SFX_FeedBack_Collectibles_Shimmer			\Global_Game_Jam\SFX\SFX_Feedbacks\SFX_FeedBack_Collectibles_Shimmer	
	1953162899	SFX_Traps_Impacts_Spikes_E			\Global_Game_Jam\SFX\SFX_Traps\SFX_Traps_Impact\SFX_Traps_Impacts_Spikes_E	
	2320248713	SFX_Traps_Impacts_Liquids_E			\Global_Game_Jam\SFX\SFX_Traps\SFX_Traps_Impact\SFX_Traps_Impacts_Liquids_E	
	2381502256	AMB_PLAY			\Global_Game_Jam\Ambiance\AMB_PLAY	
	2606762442	SFX_Traps_Impacts_Flames_E			\Global_Game_Jam\SFX\SFX_Traps\SFX_Traps_Impact\SFX_Traps_Impacts_Flames_E	
	2997044537	SFX_Torches			\Global_Game_Jam\SFX\SFX_Torches\SFX_Torches	
	2999265302	SFX_Traps_Impacts_Projectiles_E			\Global_Game_Jam\SFX\SFX_Traps\SFX_Traps_Impact\SFX_Traps_Impacts_Projectiles_E	
	3766497685	SFX_Traps_Mechanisms_Projectiles_E			\Global_Game_Jam\SFX\SFX_Traps\SFX_Traps_Mechanisms\SFX_Traps_Mechanisms_Projectiles_E	
	3779648076	SFX_Traps_Impacts_Guillotine_E			\Global_Game_Jam\SFX\SFX_Traps\SFX_Traps_Impact\SFX_Traps_Impacts_Guillotine_E	
	3871191030	SFX_Traps_Mechanisms_Liquids_E			\Global_Game_Jam\SFX\SFX_Traps\SFX_Traps_Mechanisms\SFX_Traps_Mechanisms_Liquids_E	
	4279255233	SFX_Feedbacks_Collectibles_OpenChest			\Global_Game_Jam\SFX\SFX_Feedbacks\SFX_Feedbacks_Collectibles_OpenChest	

Switch Group	ID	Name			Wwise Object Path	Notes
	2500103914	Floortype_SW			\Global_Game_Jam\Floortype_SW	
	3463215277	Accomplishment_InPercent			\Global_Game_Jam\Accomplishment_InPercent	

Switch	ID	Name	Switch Group			Notes
	1128660171	Floortype_Wood	Floortype_SW			
	1329506165	Floortype_Concrete	Floortype_SW			
	2949268711	Floortype_Dirt	Floortype_SW			
	3095200985	Floortype_Water	Floortype_SW			
	3622077093	Floortype_Metal	Floortype_SW			
	3183414770	Zer0_PerCent	Accomplishment_InPercent			
	3305510938	Hundered_Percent	Accomplishment_InPercent			

Game Parameter	ID	Name			Wwise Object Path	Notes
	907394056	Accomplishment			\Global_Game_Jam\Accomplishment	
	1062779386	Player_Speed			\Global_Game_Jam\Player_Speed	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	276297675	Player_Footstep_Wood_03	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\Footsteps\Wood\Player_Footstep_Wood_03_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\Player\Player_Footsteps\Player_Footsteps_SW\Player_Footsteps_Wood_RND\Player_Footstep_Wood_03		124092
	286742216	Player_Footstep_Concrete_05	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\Footsteps\Concrete\Player_Footstep_Concrete_05_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\Player\Player_Footsteps\Player_Footsteps_SW\Player_Footsteps_Concrete_RND\Player_Footstep_Concrete_05		55780
	328582245	Player_Footstep_Concrete_01	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\Footsteps\Concrete\Player_Footstep_Concrete_01_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\Player\Player_Footsteps\Player_Footsteps_SW\Player_Footsteps_Concrete_RND\Player_Footstep_Concrete_01		57100
	349017121	SFX_Traps_Mechanisms_Projectiles_02	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\SFX\Traps\Mechanisms\SFX_Traps_Mechanisms_Projectiles_02_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\SFX\SFX_Traps\SFX_Traps_Mechanism\SFX_Traps_Mechanisms_Projectiles_RND\SFX_Traps_Mechanisms_Projectiles_02		216742
	353906931	Player_Footstep_Concrete_03	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\Footsteps\Concrete\Player_Footstep_Concrete_03_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\Player\Player_Footsteps\Player_Footsteps_SW\Player_Footsteps_Concrete_RND\Player_Footstep_Concrete_03		56144
	357510039	Player_Footstep_Concrete_02	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\Footsteps\Concrete\Player_Footstep_Concrete_02_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\Player\Player_Footsteps\Player_Footsteps_SW\Player_Footsteps_Concrete_RND\Player_Footstep_Concrete_02		56592
	364095590	AMB_Water_Drip_RND_04	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\AMB\RND\AMB_Water_Drip_RND_04_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\Ambiance\AMB_Dongeon\AMB_Dungeon_Generic_RND_Lp\AMB_Dungeon_Generic_RND_SW\AMB_Water_Drip_RND\AMB_Water_Drip_RND_04		176464
	372200532	Player_Footstep_Water_01	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\Footsteps\Water\Player_Footstep_Water_01_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\Player\Player_Footsteps\Player_Footsteps_SW\Player_Footsteps_Water_RND\Player_Footstep_Water_01		121336
	396752051	SFX_Feedback_Collectibles_OpenChest_Lethal	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\SFX\FeedBack\Collectibles\SFX_Feedback_OpenChest_Lethal_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\SFX\SFX_Feedback\SFX_Feedback_Collectibles\SFX_Feedback_Collectibles_OpenChest_SW\SFX_Feedback_Collectibles_OpenChest_Lethal		1212812
	400850352	Player_Footstep_Wood_02	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\Footsteps\Wood\Player_Footstep_Wood_02_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\Player\Player_Footsteps\Player_Footsteps_SW\Player_Footsteps_Wood_RND\Player_Footstep_Wood_02		124092
	408652964	Player_Footstep_Wood_04	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\Footsteps\Wood\Player_Footstep_Wood_04_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\Player\Player_Footsteps\Player_Footsteps_SW\Player_Footsteps_Wood_RND\Player_Footstep_Wood_04		121336
	413997658	AMB_Water_Drip_RND_06	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\AMB\RND\AMB_Water_Drip_RND_06_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\Ambiance\AMB_Dongeon\AMB_Dungeon_Generic_RND_Lp\AMB_Dungeon_Generic_RND_SW\AMB_Water_Drip_RND\AMB_Water_Drip_RND_06		176464
	452832771	AMB_Water_Drip_RND_02	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\AMB\RND\AMB_Water_Drip_RND_02_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\Ambiance\AMB_Dongeon\AMB_Dungeon_Generic_RND_Lp\AMB_Dungeon_Generic_RND_SW\AMB_Water_Drip_RND\AMB_Water_Drip_RND_02		176464
	507626185	AMB_Water_Drip_RND_05	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\AMB\RND\AMB_Water_Drip_RND_05_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\Ambiance\AMB_Dongeon\AMB_Dungeon_Generic_RND_Lp\AMB_Dungeon_Generic_RND_SW\AMB_Water_Drip_RND\AMB_Water_Drip_RND_05		88264
	510173556	Player_Footstep_Dirt_02	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\Footsteps\Dirt\Player_Footstep_Dirt_02_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\Player\Player_Footsteps\Player_Footsteps_SW\Player_Footsteps_Dirt_RND\Player_Footstep_Dirt_02		60808
	524059914	AMB_Water_Drip_RND_07	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\AMB\RND\AMB_Water_Drip_RND_07_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\Ambiance\AMB_Dongeon\AMB_Dungeon_Generic_RND_Lp\AMB_Dungeon_Generic_RND_SW\AMB_Water_Drip_RND\AMB_Water_Drip_RND_07		176464
	530096957	Player_Footstep_Concrete_04	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\Footsteps\Concrete\Player_Footstep_Concrete_04_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\Player\Player_Footsteps\Player_Footsteps_SW\Player_Footsteps_Concrete_RND\Player_Footstep_Concrete_04		56488
	564650286	SFX_Traps_Impact_Flames_01	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\SFX\Traps\Impacts\SFX_Traps_Impact_Flames_01_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\SFX\SFX_Traps\SFX_Traps_Impact\SFX_Traps_Impact_Flames_01		774240
	565108363	Player_Footstep_Water_05	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\Footsteps\Water\Player_Footstep_Water_05_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\Player\Player_Footsteps\Player_Footsteps_SW\Player_Footsteps_Water_RND\Player_Footstep_Water_05		126848
	571641791	Player_Footstep_Water_04	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\Footsteps\Water\Player_Footstep_Water_04_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\Player\Player_Footsteps\Player_Footsteps_SW\Player_Footsteps_Water_RND\Player_Footstep_Water_04		126848
	579115152	Player_Footstep_Metal_05	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\Footsteps\Metal\Player_Footstep_Metal_05_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\Player\Player_Footsteps\Player_Footsteps_SW\Player_Footsteps_Metal_RND\Player_Footstep_Metal_05		55188
	609990954	Player_Footstep_Wood_01	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\Footsteps\Wood\Player_Footstep_Wood_01_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\Player\Player_Footsteps\Player_Footsteps_SW\Player_Footsteps_Wood_RND\Player_Footstep_Wood_01		121336
	612683448	AMB_Small_Rock_RND_01	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\AMB\RND\AMB_Small_Rock_RND_01_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\Ambiance\AMB_Dongeon\AMB_Dungeon_Generic_RND_Lp\AMB_Dungeon_Generic_RND_SW\AMB_Small_Rock_RND\AMB_Small_Rock_RND_01		154412
	635292002	Player_Footstep_Dirt_04	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\Footsteps\Dirt\Player_Footstep_Dirt_04_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\Player\Player_Footsteps\Player_Footsteps_SW\Player_Footsteps_Dirt_RND\Player_Footstep_Dirt_04		60808
	641172753	SFX_Traps_Mechanisms_Projectiles_01	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\SFX\Traps\Mechanisms\SFX_Traps_Mechanisms_Projectiles_01_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\SFX\SFX_Traps\SFX_Traps_Mechanism\SFX_Traps_Mechanisms_Projectiles_RND\SFX_Traps_Mechanisms_Projectiles_01		233904
	676817148	SFX_Traps_Mechanisms_Spikes_03	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\SFX\Traps\Mechanisms\SFX_Traps_Mechanisms_Spikes_03_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\SFX\SFX_Traps\SFX_Traps_Mechanism\SFX_Traps_Mechanisms_Spikes_RND\SFX_Traps_Mechanisms_Spikes_03		72662
	681208647	Player_Footstep_Metal_04	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\Footsteps\Metal\Player_Footstep_Metal_04_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\Player\Player_Footsteps\Player_Footsteps_SW\Player_Footsteps_Metal_RND\Player_Footstep_Metal_04		55188
	700440327	AMB_Water_Drip_RND_03	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\AMB\RND\AMB_Water_Drip_RND_03_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\Ambiance\AMB_Dongeon\AMB_Dungeon_Generic_RND_Lp\AMB_Dungeon_Generic_RND_SW\AMB_Water_Drip_RND\AMB_Water_Drip_RND_03		88264
	701215673	AMB_Small_Rock_RND_02	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\AMB\RND\AMB_Small_Rock_RND_02_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\Ambiance\AMB_Dongeon\AMB_Dungeon_Generic_RND_Lp\AMB_Dungeon_Generic_RND_SW\AMB_Small_Rock_RND\AMB_Small_Rock_RND_02		132364
	738278748	SFX_Traps_Mechanisms_Flames_02	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\SFX\Traps\Mechanisms\SFX_Traps_Mechanisms_Flames_02_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\SFX\SFX_Traps\SFX_Traps_Mechanism\SFX_Traps_Mechanisms_Flames_RND\SFX_Traps_Mechanisms_Flames_02		425660
	751727654	Player_Footstep_Dirt_05	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\Footsteps\Dirt\Player_Footstep_Dirt_05_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\Player\Player_Footsteps\Player_Footsteps_SW\Player_Footsteps_Dirt_RND\Player_Footstep_Dirt_05		64336
	763487167	AMB_Dungeon_Generic_Lp	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\AMB\AMB_Dungeon_Generic_Lp_07873108.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\Ambiance\AMB_Dongeon\AMB_Dungeon_Generic_Lp		12700632
	822011276	Player_Footstep_Metal_02	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\Footsteps\Metal\Player_Footstep_Metal_02_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\Player\Player_Footsteps\Player_Footsteps_SW\Player_Footsteps_Metal_RND\Player_Footstep_Metal_02		55188
	824318454	SFX_Feedback_Collectibles_OpenChest_NonLethal	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\SFX\FeedBack\Collectibles\SFX_Feedback_OpenChest_NonLethal_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\SFX\SFX_Feedback\SFX_Feedback_Collectibles\SFX_Feedback_Collectibles_OpenChest_SW\SFX_Feedback_Collectibles_OpenChest_NonLethal		975776
	849537104	SFX_Traps_Mechanisms_Spikes_02	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\SFX\Traps\Mechanisms\SFX_Traps_Mechanisms_Spikes_02_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\SFX\SFX_Traps\SFX_Traps_Mechanism\SFX_Traps_Mechanisms_Spikes_RND\SFX_Traps_Mechanisms_Spikes_02		60958
	883883074	SFX_Traps_Mechanisms_Flames_01	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\SFX\Traps\Mechanisms\SFX_Traps_Mechanisms_Flames_01_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\SFX\SFX_Traps\SFX_Traps_Mechanism\SFX_Traps_Mechanisms_Flames_RND\SFX_Traps_Mechanisms_Flames_01		472868
	894877822	Player_Footstep_Metal_01	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\Footsteps\Metal\Player_Footstep_Metal_01_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\Player\Player_Footsteps\Player_Footsteps_SW\Player_Footsteps_Metal_RND\Player_Footstep_Metal_01		44164
	905801372	SFX_Feedback_Collectibles_Shimmer	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\SFX\FeedBack\Collectibles\SFX_Feedback_Collectible_Shimmer_74E2535B.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\SFX\SFX_Feedback\SFX_Feedback_Collectibles\SFX_Feedback_Collectibles_Shimmer		4233432
	919829903	SFX_Feedback_Death	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\SFX\FeedBack\SFX_Feedback_Death_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\SFX\SFX_Feedback\SFX_Feedback_Death		1527024
	941094187	SFX_Traps_Mechanisms_Liquids_01	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\SFX\Traps\Mechanisms\SFX_Traps_Mechanisms_Liquids_01_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\SFX\SFX_Traps\SFX_Traps_Mechanism\SFX_Traps_Mechanisms_Liquids_RND\SFX_Traps_Mechanisms_Liquids_01		598968
	949881510	SFX_Traps_Impact_Spikes_01	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\SFX\Traps\Impacts\SFX_Traps_Impact_Spikes_01_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\SFX\SFX_Traps\SFX_Traps_Impact\SFX_Traps_Impact_Spikes_01		350180
	978679306	SFX_Traps_Impact_Projectiles_01	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\SFX\Traps\Impacts\SFX_Traps_Impact_Projectiles_01_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\SFX\SFX_Traps\SFX_Traps_Impact\SFX_Traps_Impact_Projectiles_01		443516
	1037980865	SFX_Traps_Mechanisms_Spikes_01	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\SFX\Traps\Mechanisms\SFX_Traps_Mechanisms_Spikes_01_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\SFX\SFX_Traps\SFX_Traps_Mechanism\SFX_Traps_Mechanisms_Spikes_RND\SFX_Traps_Mechanisms_Spikes_01		50394
	1040184230	Player_Footstep_Wood_05	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\Footsteps\Wood\Player_Footstep_Wood_05_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\Player\Player_Footsteps\Player_Footsteps_SW\Player_Footsteps_Wood_RND\Player_Footstep_Wood_05		176464
	1057425024	SFX_Torches_Lp	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\SFX\Torches\SFX_Torches_Lp_351E0979.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\SFX\SFX_Torches\SFX_Torches_Lp		1543564
	1059668286	SFX_Traps_Mechanisms_Liquids_02	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\SFX\Traps\Mechanisms\SFX_Traps_Mechanisms_Liquids_02_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\SFX\SFX_Traps\SFX_Traps_Mechanism\SFX_Traps_Mechanisms_Liquids_RND\SFX_Traps_Mechanisms_Liquids_02		574670
	1067236752	AMB_Water_Drip_RND_01	C:\Development\GGJ2015\GGJ2015Wwise\.cache\Windows\SFX\AMB\RND\AMB_Water_Drip_RND_01_DDC98EF4.wem		\Actor-Mixer Hierarchy\Global_Game_Jam\Ambiance\AMB_Dongeon\AMB_Dungeon_Generic_RND_Lp\AMB_Dungeon_Generic_RND_SW\AMB_Water_Drip_RND\AMB_Water_Drip_RND_01		176464

